id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
001519c8,904,693154,693274,120,Input,q,q,q,523,90
001519c8,905,693448,693563,115,Input,q,q,q,524,90
001519c8,906,693530,693614,84,Input,q,q,q,525,90
001519c8,907,693667,693757,90,Input,q,q,q,526,90
001519c8,908,693812,693934,122,Input,q,q,q,527,90
001519c8,909,693873,693998,125,Input,Space,Space, ,528,90
001519c8,910,697166,697283,117,Input,q,q,q,529,91
001519c8,911,697280,697380,100,Input,q,q,q,530,91
001519c8,912,697460,697572,112,Input,q,q,q,531,91
001519c8,913,697558,697723,165,Input,q,q,q,532,91
001519c8,914,697641,697801,160,Input,q,q,q,533,91
001519c8,915,697707,697849,142,Input,q,q,q,534,91
001519c8,916,697893,697995,102,Input,q,q,q,535,91
001519c8,917,698089,698205,116,Input,q,q,q,536,91
001519c8,918,698169,698291,122,Input,Space,Space, ,537,91
001519c8,919,699625,699757,132,Input,q,q,q,538,92
001519c8,920,699734,699855,121,Input,q,q,q,539,92
001519c8,921,700753,700857,104,Input,q,q,q,540,92
001519c8,922,700949,701081,132,Input,q,q,q,541,92
001519c8,923,701092,701189,97,Input,q,q,q,542,92
001519c8,924,701156,701302,146,Input,q,q,q,543,92
001519c8,925,701240,701370,130,Input,q,q,q,544,92
001519c8,926,701348,701496,148,Input,Space,Space, ,545,92
001519c8,927,703189,703318,129,Input,q,q,q,546,93
001519c8,928,703376,703488,112,Input,q,q,q,547,93
001519c8,929,703585,703708,123,Input,Space,Space, ,548,93
001519c8,930,707895,708004,109,Input,q,q,q,549,94
001519c8,931,708029,708109,80,Input,q,q,q,550,94
001519c8,932,708174,708305,131,Input,q,q,q,551,94
001519c8,933,708344,708463,119,Input,q,q,q,552,94
001519c8,934,708460,708584,124,Input,Space,Space, ,553,94
001519c8,935,708712,708838,126,Input,q,q,q,554,95
001519c8,936,708831,708949,118,Input,q,q,q,555,95
001519c8,937,708937,709057,120,Input,Space,Space, ,556,95
001519c8,938,709097,709254,157,Input,q,q,q,557,96
001519c8,939,709214,709328,114,Input,q,q,q,558,96
001519c8,940,709355,709497,142,Input,q,q,q,559,96
001519c8,941,709955,710013,58,Remove/Cut,Backspace,Backspace,q,558,96
001519c8,942,710084,710168,84,Remove/Cut,Backspace,Backspace,q,557,96
001519c8,943,710223,710330,107,Remove/Cut,Backspace,Backspace,q,556,95
001519c8,944,710505,710633,128,Input,q,q,q,557,96
001519c8,945,710742,710885,143,Input,q,q,q,558,96
001519c8,946,710851,710951,100,Input,q,q,q,559,96
001519c8,947,710968,711086,118,Input,q,q,q,560,96
001519c8,948,711294,711382,88,Input,q,q,q,561,96
001519c8,949,711443,711531,88,Input,q,q,q,562,96
001519c8,950,711700,711763,63,Remove/Cut,Backspace,Backspace,q,561,96
001519c8,951,711817,711910,93,Remove/Cut,Backspace,Backspace,q,560,96
001519c8,952,711898,711995,97,Input,q,q,q,561,96
001519c8,953,712051,712163,112,Input,q,q,q,562,96
001519c8,954,712202,712291,89,Input,q,q,q,563,96
001519c8,955,712312,712442,130,Input,Space,Space, ,564,96
001519c8,956,718423,718567,144,Input,q,q,q,565,97
001519c8,957,718512,718623,111,Input,q,q,q,566,97
001519c8,958,718618,718727,109,Input,q,q,q,567,97
001519c8,959,718721,718877,156,Input,q,q,q,568,97
001519c8,960,718840,718996,156,Input,q,q,q,569,97
001519c8,961,719439,719574,135,Input,Space,Space, ,570,97
001519c8,962,719535,719665,130,Input,q,q,q,571,98
001519c8,963,719640,719745,105,Input,q,q,q,572,98
001519c8,964,719999,720120,121,Input,q,q,q,573,98
001519c8,965,720105,720206,101,Input,q,q,q,574,98
001519c8,966,720287,720410,123,Input,q,q,q,575,98
001519c8,967,720515,720662,147,Input,",",",",",",576,98
001519c8,968,720622,720712,90,Input,Space,Space, ,577,98
001519c8,969,720791,720899,108,Input,q,q,q,578,99
001519c8,970,720883,720968,85,Input,q,q,q,579,99
001519c8,971,721009,721108,99,Input,q,q,q,580,99
001519c8,972,721102,721205,103,Input,Space,Space, ,581,99
001519c8,973,721237,721382,145,Input,q,q,q,582,100
001519c8,974,721368,721514,146,Input,q,q,q,583,100
001519c8,975,721509,721644,135,Input,q,q,q,584,100
001519c8,976,721597,721687,90,Input,q,q,q,585,100
001519c8,977,721673,721810,137,Input,q,q,q,586,100
001519c8,978,721758,721866,108,Input,q,q,q,587,100
001519c8,979,721806,721939,133,Input,Space,Space, ,588,100
001519c8,980,723229,723336,107,Input,q,q,q,589,101
001519c8,981,724046,724117,71,Remove/Cut,Backspace,Backspace,q,588,100
001519c8,982,728249,728401,152,Input,q,q,q,589,101
001519c8,983,728315,728452,137,Input,q,q,q,590,101
001519c8,984,728362,728477,115,Input,q,q,q,591,101
001519c8,985,728575,728645,70,Input,q,q,q,592,101
001519c8,986,728615,728717,102,Input,q,q,q,593,101
001519c8,987,729160,729277,117,Input,Space,Space, ,594,101
001519c8,988,730834,730925,91,Input,q,q,q,595,102
001519c8,989,730901,730978,77,Input,q,q,q,596,102
001519c8,990,731058,731169,111,Input,q,q,q,597,102
001519c8,991,731124,731247,123,Input,q,q,q,598,102
001519c8,992,731200,731311,111,Input,q,q,q,599,102
001519c8,993,731363,731463,100,Input,Space,Space, ,600,102
001519c8,994,736330,736426,96,Input,q,q,q,601,103
001519c8,995,736853,736953,100,Input,q,q,q,602,103
001519c8,996,736923,737038,115,Input,q,q,q,603,103
001519c8,997,737049,737162,113,Input,Space,Space, ,604,103
001519c8,998,737185,737299,114,Input,q,q,q,605,104
001519c8,999,737294,737471,177,Input,q,q,q,606,104
001519c8,1000,737444,737560,116,Input,q,q,q,607,104
001519c8,1001,737829,737935,106,Input,.,.,.,608,104
001519c8,1002,738015,738089,74,Input,Space,Space, ,609,104
001519c8,1003,738180,738296,116,Input,Space,Space, ,610,104
001519c8,1004,739612,739683,71,Remove/Cut,Backspace,Backspace, ,609,104
001519c8,1005,739760,739832,72,Remove/Cut,Backspace,Backspace, ,608,104
001519c8,1006,740194,740267,73,Remove/Cut,Backspace,Backspace,.,607,104
001519c8,1007,741881,742015,134,Input,Space,Space, ,608,104
001519c8,1008,742011,742175,164,Input,q,q,q,609,105
001519c8,1009,742080,742256,176,Input,q,q,q,610,105
001519c8,1010,742247,742348,101,Input,Space,Space, ,611,105
001519c8,1011,742574,742714,140,Input,q,q,q,612,106
001519c8,1012,742629,742772,143,Input,q,q,q,613,106
001519c8,1013,742708,742818,110,Input,q,q,q,614,106
001519c8,1014,742789,742912,123,Input,q,q,q,615,106
001519c8,1015,743241,743360,119,Input,Space,Space, ,616,106
001519c8,1016,743324,743429,105,Input,q,q,q,617,107
001519c8,1017,743393,743518,125,Input,q,q,q,618,107
001519c8,1018,743700,743791,91,Input,q,q,q,619,107
001519c8,1019,743831,743967,136,Input,q,q,q,620,107
001519c8,1020,743998,744121,123,Input,Space,Space, ,621,107
001519c8,1021,744548,744674,126,Input,q,q,q,622,108
001519c8,1022,744599,744715,116,Input,q,q,q,623,108
001519c8,1023,745108,745214,106,Input,.,.,.,624,108
001519c8,1024,745260,745347,87,Input,Space,Space, ,625,108
001519c8,1025,745421,745526,105,Input,Space,Space, ,626,108
001519c8,1026,746418,746924,506,Remove/Cut,Backspace,Backspace, ,625,108
001519c8,1027,746924,746956,32,Remove/Cut,Backspace,Backspace, ,624,108
001519c8,1028,746956,746989,33,Remove/Cut,Backspace,Backspace,.,623,108
001519c8,1029,746989,747022,33,Remove/Cut,Backspace,Backspace,q,622,108
001519c8,1030,747022,747057,35,Remove/Cut,Backspace,Backspace,q,621,107
001519c8,1031,747057,747089,32,Remove/Cut,Backspace,Backspace, ,620,107
001519c8,1032,747089,747121,32,Remove/Cut,Backspace,Backspace,q,619,107
001519c8,1033,747121,747152,31,Remove/Cut,Backspace,Backspace,q,618,107
001519c8,1034,747152,747183,31,Remove/Cut,Backspace,Backspace,q,617,107
001519c8,1035,747183,747217,34,Remove/Cut,Backspace,Backspace,q,616,106
001519c8,1036,747217,747250,33,Remove/Cut,Backspace,Backspace, ,615,106
001519c8,1037,747250,747285,35,Remove/Cut,Backspace,Backspace,q,614,106
001519c8,1038,747285,747318,33,Remove/Cut,Backspace,Backspace,q,613,106
001519c8,1039,747318,747349,31,Remove/Cut,Backspace,Backspace,q,612,106
001519c8,1040,747349,747383,34,Remove/Cut,Backspace,Backspace,q,611,105
001519c8,1041,747383,747416,33,Remove/Cut,Backspace,Backspace, ,610,105
001519c8,1042,747416,747449,33,Remove/Cut,Backspace,Backspace,q,609,105
001519c8,1043,747449,747465,16,Remove/Cut,Backspace,Backspace,q,608,104
001519c8,1044,750269,750412,143,Input,q,q,q,609,105
001519c8,1045,750333,750498,165,Input,q,q,q,610,105
001519c8,1046,750403,750557,154,Input,Space,Space, ,611,105
001519c8,1047,750638,750772,134,Input,q,q,q,612,106
001519c8,1048,750694,750840,146,Input,q,q,q,613,106
001519c8,1049,750861,750998,137,Input,q,q,q,614,106
001519c8,1050,751053,751187,134,Input,Space,Space, ,615,106
001519c8,1051,751247,751356,109,Input,q,q,q,616,107
001519c8,1052,751426,751574,148,Input,q,q,q,617,107
001519c8,1053,751503,751635,132,Input,q,q,q,618,107
001519c8,1054,751964,752066,102,Input,q,q,q,619,107
001519c8,1055,752533,752654,121,Input,q,q,q,620,107
001519c8,1056,752650,752789,139,Input,q,q,q,621,107
001519c8,1057,752800,752951,151,Input,q,q,q,622,107
001519c8,1058,752902,753037,135,Input,Space,Space, ,623,107
001519c8,1059,753165,753308,143,Input,q,q,q,624,108
001519c8,1060,753237,753327,90,Input,q,q,q,625,108
001519c8,1061,753385,753538,153,Input,q,q,q,626,108
001519c8,1062,753534,753684,150,Input,q,q,q,627,108
001519c8,1063,753607,753722,115,Input,q,q,q,628,108
001519c8,1064,753746,753880,134,Input,q,q,q,629,108
001519c8,1065,753827,754002,175,Input,q,q,q,630,108
001519c8,1066,753931,754061,130,Input,Space,Space, ,631,108
001519c8,1067,754436,754525,89,Input,q,q,q,632,109
001519c8,1068,754563,754651,88,Input,q,q,q,633,109
001519c8,1069,754675,754782,107,Input,q,q,q,634,109
001519c8,1070,754839,754953,114,Input,q,q,q,635,109
001519c8,1071,755142,755243,101,Input,.,.,.,636,109
001519c8,1072,755307,755391,84,Input,Space,Space, ,637,109
001519c8,1073,755458,755568,110,Input,Space,Space, ,638,109
001519c8,1074,789631,789631,0,Nonproduction,Shift,Shift,NoChange,638,109
001519c8,1075,789679,789840,161,Input,q,q,q,639,110
001519c8,1076,789838,790032,194,Input,q,q,q,640,110
001519c8,1077,789920,790054,134,Input,q,q,q,641,110
001519c8,1078,790111,790225,114,Input,q,q,q,642,110
001519c8,1079,790273,790385,112,Input,Space,Space, ,643,110
001519c8,1080,790520,790595,75,Input,q,q,q,644,111
001519c8,1081,790757,790834,77,Input,q,q,q,645,111
001519c8,1082,790878,790974,96,Input,q,q,q,646,111
001519c8,1083,790946,791043,97,Input,q,q,q,647,111
001519c8,1084,791064,791153,89,Input,q,q,q,648,111
001519c8,1085,791148,791256,108,Input,Space,Space, ,649,111
001519c8,1086,791331,791506,175,Input,q,q,q,650,112
001519c8,1087,791434,791549,115,Input,q,q,q,651,112
001519c8,1088,791684,791815,131,Input,q,q,q,652,112
001519c8,1089,791805,791888,83,Input,q,q,q,653,112
001519c8,1090,791959,792082,123,Input,q,q,q,654,112
001519c8,1091,792073,792205,132,Input,Space,Space, ,655,112
001519c8,1092,792332,792448,116,Input,q,q,q,656,113
001519c8,1093,792409,792508,99,Input,q,q,q,657,113
001519c8,1094,792459,792664,205,Input,q,q,q,658,113
001519c8,1095,792547,792670,123,Input,q,q,q,659,113
001519c8,1096,792639,792738,99,Input,Space,Space, ,660,113
001519c8,1097,796396,796513,117,Input,q,q,q,661,114
001519c8,1098,796510,796561,51,Input,q,q,q,662,114
001519c8,1099,796552,796701,149,Input,q,q,q,663,114
001519c8,1100,796679,796795,116,Input,q,q,q,664,114
001519c8,1101,796747,796832,85,Input,Space,Space, ,665,114
001519c8,1102,797637,797797,160,Input,q,q,q,666,115
001519c8,1103,797746,797878,132,Input,q,q,q,667,115
001519c8,1104,797764,797883,119,Input,q,q,q,668,115
001519c8,1105,798212,798362,150,Input,q,q,q,669,115
001519c8,1106,798356,798465,109,Input,q,q,q,670,115
001519c8,1107,798460,798560,100,Input,Space,Space, ,671,115
001519c8,1108,799067,799146,79,Input,q,q,q,672,116
001519c8,1109,799168,799315,147,Input,q,q,q,673,116
001519c8,1110,799312,799530,218,Input,q,q,q,674,116
001519c8,1111,799729,799868,139,Input,q,q,q,675,116
001519c8,1112,799899,800015,116,Input,q,q,q,676,116
001519c8,1113,800072,800168,96,Input,q,q,q,677,116
001519c8,1114,800194,800275,81,Input,q,q,q,678,116
001519c8,1115,800335,800416,81,Input,q,q,q,679,116
001519c8,1116,800471,800579,108,Input,q,q,q,680,116
001519c8,1117,800576,800711,135,Input,Space,Space, ,681,116
001519c8,1118,800949,801070,121,Input,q,q,q,682,117
001519c8,1119,801143,801238,95,Input,q,q,q,683,117
001519c8,1120,801329,801424,95,Input,q,q,q,684,117
001519c8,1121,801452,801588,136,Input,q,q,q,685,117
001519c8,1122,801537,801648,111,Input,q,q,q,686,117
001519c8,1123,801674,801777,103,Input,Space,Space, ,687,117
001519c8,1124,804670,804775,105,Input,q,q,q,688,118
001519c8,1125,804771,804890,119,Input,q,q,q,689,118
001519c8,1126,804887,804952,65,Input,q,q,q,690,118
001519c8,1127,805001,805104,103,Input,q,q,q,691,118
001519c8,1128,805069,805191,122,Input,q,q,q,692,118
001519c8,1129,805133,805243,110,Input,q,q,q,693,118
001519c8,1130,805231,805319,88,Input,q,q,q,694,118
001519c8,1131,805285,805428,143,Input,Space,Space, ,695,118
001519c8,1132,807092,807197,105,Input,q,q,q,696,119
001519c8,1133,807307,807449,142,Input,q,q,q,697,119
001519c8,1134,807396,807536,140,Input,q,q,q,698,119
001519c8,1135,807615,807699,84,Input,q,q,q,699,119
001519c8,1136,807696,807867,171,Input,q,q,q,700,119
001519c8,1137,807811,807927,116,Input,q,q,q,701,119
001519c8,1138,807892,808004,112,Input,q,q,q,702,119
001519c8,1139,808056,808158,102,Input,Space,Space, ,703,119
001519c8,1140,808287,808366,79,Input,q,q,q,704,120
001519c8,1141,808427,808506,79,Input,q,q,q,705,120
001519c8,1142,808582,808660,78,Input,q,q,q,706,120
001519c8,1143,808677,808801,124,Input,q,q,q,707,120
001519c8,1144,809115,809209,94,Input,q,q,q,708,120
001519c8,1145,809454,809569,115,Input,q,q,q,709,120
001519c8,1146,809544,809678,134,Input,q,q,q,710,120
001519c8,1147,809619,809723,104,Input,q,q,q,711,120
001519c8,1148,809691,809815,124,Input,q,q,q,712,120
001519c8,1149,809861,810004,143,Input,q,q,q,713,120
001519c8,1150,810035,810154,119,Input,Space,Space, ,714,120
001519c8,1151,817387,817455,68,Nonproduction,Leftclick,Leftclick,NoChange,664,120
001519c8,1152,817468,817482,14,Nonproduction,Leftclick,Leftclick,NoChange,665,120
001519c8,1153,819172,819219,47,Nonproduction,ArrowLeft,ArrowLeft,NoChange,664,120
001519c8,1154,821600,821665,65,Input,',',',665,120
001519c8,1155,821775,821920,145,Input,q,q,q,666,120
001519c8,1156,822038,822161,123,Input,q,q,q,667,120
001519c8,1157,824147,824203,56,Nonproduction,Leftclick,Leftclick,NoChange,717,120
001519c8,1158,825571,825630,59,Remove/Cut,Backspace,Backspace, ,716,120
001519c8,1159,826107,826261,154,Input,",",",",",",717,120
001519c8,1160,826205,826322,117,Input,Space,Space, ,718,120
001519c8,1161,826433,826580,147,Input,q,q,q,719,121
001519c8,1162,826663,826779,116,Input,q,q,q,720,121
001519c8,1163,826797,826955,158,Input,q,q,q,721,121
001519c8,1164,826877,827031,154,Input,q,q,q,722,121
001519c8,1165,826971,827081,110,Input,Space,Space, ,723,121
001519c8,1166,827284,827423,139,Input,q,q,q,724,122
001519c8,1167,827386,827525,139,Input,q,q,q,725,122
001519c8,1168,827509,827637,128,Input,Space,Space, ,726,122
001519c8,1169,827807,827908,101,Input,q,q,q,727,123
001519c8,1170,827964,828109,145,Input,q,q,q,728,123
001519c8,1171,828093,828210,117,Input,q,q,q,729,123
001519c8,1172,828281,828427,146,Input,q,q,q,730,123
001519c8,1173,828420,828503,83,Input,q,q,q,731,123
001519c8,1174,828531,828676,145,Input,q,q,q,732,123
001519c8,1175,828902,829015,113,Input,q,q,q,733,123
001519c8,1176,829290,829409,119,Input,q,q,q,734,123
001519c8,1177,829345,829460,115,Input,q,q,q,735,123
001519c8,1178,829432,829535,103,Input,q,q,q,736,123
001519c8,1179,829554,829678,124,Input,Space,Space, ,737,123
001519c8,1180,829872,829988,116,Input,q,q,q,738,124
001519c8,1181,829960,830057,97,Input,q,q,q,739,124
001519c8,1182,830166,830219,53,Input,q,q,q,740,124
001519c8,1183,830301,830372,71,Input,q,q,q,741,124
001519c8,1184,830431,830566,135,Input,q,q,q,742,124
001519c8,1185,830975,831072,97,Input,q,q,q,743,124
001519c8,1186,831115,831225,110,Input,q,q,q,744,124
001519c8,1187,831254,831384,130,Input,Space,Space, ,745,124
001519c8,1188,831576,831684,108,Input,q,q,q,746,125
001519c8,1189,831652,831770,118,Input,q,q,q,747,125
001519c8,1190,831760,831866,106,Input,q,q,q,748,125
001519c8,1191,831859,831968,109,Input,Space,Space, ,749,125
001519c8,1192,832210,832359,149,Input,q,q,q,750,126
001519c8,1193,832500,832574,74,Input,q,q,q,751,126
001519c8,1194,832793,832938,145,Input,q,q,q,752,126
001519c8,1195,832931,833058,127,Input,q,q,q,753,126
001519c8,1196,833084,833170,86,Input,q,q,q,754,126
001519c8,1197,833251,833346,95,Input,q,q,q,755,126
001519c8,1198,833310,833421,111,Input,q,q,q,756,126
001519c8,1199,833499,833654,155,Input,",",",",",",757,126
001519c8,1200,833591,833710,119,Input,Space,Space, ,758,126
001519c8,1201,833858,833968,110,Input,q,q,q,759,127
001519c8,1202,833925,834024,99,Input,q,q,q,760,127
001519c8,1203,834064,834164,100,Input,q,q,q,761,127
001519c8,1204,834124,834237,113,Input,Space,Space, ,762,127
001519c8,1205,835022,835083,61,Remove/Cut,Backspace,Backspace, ,761,127
001519c8,1206,835162,835241,79,Remove/Cut,Backspace,Backspace,q,760,127
001519c8,1207,835295,835383,88,Remove/Cut,Backspace,Backspace,q,759,127
001519c8,1208,835457,835533,76,Remove/Cut,Backspace,Backspace,q,758,126
001519c8,1209,836763,836853,90,Remove/Cut,Backspace,Backspace, ,757,126
001519c8,1210,836953,837034,81,Remove/Cut,Backspace,Backspace,",",756,126
001519c8,1211,837469,837701,232,Input,;,;,;,757,126
001519c8,1212,837642,837765,123,Input,Space,Space, ,758,126
001519c8,1213,837804,837905,101,Input,q,q,q,759,127
001519c8,1214,837883,837996,113,Input,q,q,q,760,127
001519c8,1215,838503,838724,221,Input,q,q,q,761,127
001519c8,1216,838826,838931,105,Input,q,q,q,762,127
001519c8,1217,839001,839117,116,Input,q,q,q,763,127
001519c8,1218,839156,839298,142,Input,q,q,q,764,127
001519c8,1219,839280,839405,125,Input,q,q,q,765,127
001519c8,1220,839507,839665,158,Input,",",",",",",766,127
001519c8,1221,839590,839707,117,Input,Space,Space, ,767,127
001519c8,1222,839809,839942,133,Input,q,q,q,768,128
001519c8,1223,839879,839974,95,Input,q,q,q,769,128
001519c8,1224,846923,847044,121,Input,q,q,q,770,128
001519c8,1225,847111,847275,164,Input,q,q,q,771,128
001519c8,1226,847270,847418,148,Input,q,q,q,772,128
001519c8,1227,847459,847576,117,Input,Space,Space, ,773,128
001519c8,1228,876121,876251,130,Input,q,q,q,774,129
001519c8,1229,876179,876314,135,Input,q,q,q,775,129
001519c8,1230,876236,876340,104,Input,q,q,q,776,129
001519c8,1231,876363,876473,110,Input,q,q,q,777,129
001519c8,1232,876493,876673,180,Input,q,q,q,778,129
001519c8,1233,876945,877031,86,Input,Space,Space, ,779,129
001519c8,1234,877097,877306,209,Input,q,q,q,780,130
001519c8,1235,877209,877354,145,Input,q,q,q,781,130
001519c8,1236,877303,877452,149,Input,q,q,q,782,130
001519c8,1237,877483,877548,65,Input,Space,Space, ,783,130
001519c8,1238,883201,883292,91,Remove/Cut,Backspace,Backspace, ,782,130
001519c8,1239,883349,883869,520,Remove/Cut,Backspace,Backspace,q,781,130
001519c8,1240,883869,883895,26,Remove/Cut,Backspace,Backspace,q,780,130
001519c8,1241,883895,883927,32,Remove/Cut,Backspace,Backspace,q,779,129
001519c8,1242,883927,883929,2,Remove/Cut,Backspace,Backspace, ,778,129
001519c8,1243,884145,884238,93,Remove/Cut,Backspace,Backspace,q,777,129
001519c8,1244,884301,884395,94,Remove/Cut,Backspace,Backspace,q,776,129
001519c8,1245,884443,884537,94,Remove/Cut,Backspace,Backspace,q,775,129
001519c8,1246,884616,884685,69,Remove/Cut,Backspace,Backspace,q,774,129
001519c8,1247,884782,884841,59,Remove/Cut,Backspace,Backspace,q,773,128
001519c8,1248,884926,884987,61,Remove/Cut,Backspace,Backspace, ,772,128
001519c8,1249,885385,885499,114,Input,Space,Space, ,773,128
001519c8,1250,885547,885676,129,Input,q,q,q,774,129
001519c8,1251,885725,885835,110,Input,q,q,q,775,129
001519c8,1252,885857,885979,122,Input,q,q,q,776,129
001519c8,1253,886236,886331,95,Input,q,q,q,777,129
001519c8,1254,886608,886743,135,Input,q,q,q,778,129
001519c8,1255,886782,886919,137,Input,q,q,q,779,129
001519c8,1256,886859,886981,122,Input,q,q,q,780,129
001519c8,1257,886960,887062,102,Input,q,q,q,781,129
001519c8,1258,887201,887328,127,Input,Space,Space, ,782,129
001519c8,1259,887440,887527,87,Input,q,q,q,783,130
001519c8,1260,887707,887790,83,Input,q,q,q,784,130
001519c8,1261,888013,888173,160,Input,q,q,q,785,130
001519c8,1262,888090,888227,137,Input,q,q,q,786,130
001519c8,1263,888240,888368,128,Input,q,q,q,787,130
001519c8,1264,888448,888571,123,Input,q,q,q,788,130
001519c8,1265,888593,888715,122,Input,Space,Space, ,789,130
001519c8,1266,888921,889058,137,Input,q,q,q,790,131
001519c8,1267,889385,889472,87,Input,q,q,q,791,131
001519c8,1268,889607,889710,103,Input,q,q,q,792,131
001519c8,1269,889732,889904,172,Input,q,q,q,793,131
001519c8,1270,889830,889959,129,Input,q,q,q,794,131
001519c8,1271,890057,890194,137,Input,q,q,q,795,131
001519c8,1272,890145,890203,58,Input,q,q,q,796,131
001519c8,1273,890245,890383,138,Input,Space,Space, ,797,131
001519c8,1274,890718,890863,145,Input,q,q,q,798,132
001519c8,1275,890938,891083,145,Input,q,q,q,799,132
001519c8,1276,891027,891069,42,Input,q,q,q,800,132
001519c8,1277,891256,891350,94,Input,q,q,q,801,132
001519c8,1278,891598,891661,63,Remove/Cut,Backspace,Backspace,q,800,132
001519c8,1279,891716,891802,86,Remove/Cut,Backspace,Backspace,q,799,132
001519c8,1280,891841,891926,85,Remove/Cut,Backspace,Backspace,q,798,132
001519c8,1281,892063,892153,90,Input,q,q,q,799,132
001519c8,1282,892307,892418,111,Input,q,q,q,800,132
001519c8,1283,892612,892701,89,Input,q,q,q,801,132
001519c8,1284,892822,892898,76,Input,q,q,q,802,132
001519c8,1285,892932,893030,98,Input,q,q,q,803,132
001519c8,1286,893121,893216,95,Input,q,q,q,804,132
001519c8,1287,893388,893499,111,Input,Space,Space, ,805,132
001519c8,1288,893590,893775,185,Input,q,q,q,806,133
001519c8,1289,893910,894047,137,Input,q,q,q,807,133
001519c8,1290,894093,894239,146,Input,q,q,q,808,133
001519c8,1291,894311,894444,133,Input,Space,Space, ,809,133
001519c8,1292,894630,894729,99,Input,q,q,q,810,134
001519c8,1293,895016,895079,63,Remove/Cut,Backspace,Backspace,q,809,133
001519c8,1294,895223,895322,99,Input,q,q,q,810,134
001519c8,1295,895368,895462,94,Input,q,q,q,811,134
001519c8,1296,895532,895646,114,Input,q,q,q,812,134
001519c8,1297,895641,895737,96,Input,q,q,q,813,134
001519c8,1298,895666,895791,125,Input,q,q,q,814,134
001519c8,1299,896148,896204,56,Remove/Cut,Backspace,Backspace,q,813,134
001519c8,1300,896283,896366,83,Remove/Cut,Backspace,Backspace,q,812,134
001519c8,1301,896476,896567,91,Input,q,q,q,813,134
001519c8,1302,896563,896678,115,Input,q,q,q,814,134
001519c8,1303,896726,896842,116,Input,Space,Space, ,815,134
001519c8,1304,897135,897252,117,Input,q,q,q,816,135
001519c8,1305,897297,897465,168,Input,q,q,q,817,135
001519c8,1306,897412,897536,124,Input,q,q,q,818,135
001519c8,1307,897609,897727,118,Input,Space,Space, ,819,135
001519c8,1308,897819,897952,133,Input,q,q,q,820,136
001519c8,1309,898030,898119,89,Input,q,q,q,821,136
001519c8,1310,898156,898294,138,Input,q,q,q,822,136
001519c8,1311,898291,898375,84,Input,Space,Space, ,823,136
001519c8,1312,898552,898656,104,Input,q,q,q,824,137
001519c8,1313,898697,898875,178,Input,q,q,q,825,137
001519c8,1314,898905,899050,145,Input,q,q,q,826,137
001519c8,1315,899408,899533,125,Input,Space,Space, ,827,137
001519c8,1316,899893,899986,93,Input,q,q,q,828,138
001519c8,1317,900063,900201,138,Input,q,q,q,829,138
001519c8,1318,900233,900330,97,Input,q,q,q,830,138
001519c8,1319,900532,900628,96,Input,q,q,q,831,138
001519c8,1320,900722,900780,58,Input,q,q,q,832,138
001519c8,1321,900855,900962,107,Input,q,q,q,833,138
001519c8,1322,900958,901084,126,Input,q,q,q,834,138
001519c8,1323,903227,903331,104,Input,.,.,.,835,138
001519c8,1324,903384,903454,70,Input,Space,Space, ,836,138
001519c8,1325,903526,903622,96,Input,Space,Space, ,837,138
001519c8,1326,903715,903715,0,Nonproduction,Shift,Shift,NoChange,837,138
001519c8,1327,903781,903917,136,Input,q,q,q,838,139
001519c8,1328,903905,904058,153,Input,q,q,q,839,139
001519c8,1329,904070,904172,102,Input,q,q,q,840,139
001519c8,1330,904112,904261,149,Input,q,q,q,841,139
001519c8,1331,904207,904313,106,Input,Space,Space, ,842,139
001519c8,1332,904513,904636,123,Input,q,q,q,843,140
001519c8,1333,904649,904783,134,Input,q,q,q,844,140
001519c8,1334,904736,904844,108,Input,q,q,q,845,140
001519c8,1335,904883,905014,131,Input,q,q,q,846,140
001519c8,1336,905044,905150,106,Input,q,q,q,847,140
001519c8,1337,905318,905414,96,Input,q,q,q,848,140
001519c8,1338,905432,905528,96,Input,q,q,q,849,140
001519c8,1339,905636,905679,43,Input,q,q,q,850,140
001519c8,1340,905754,905836,82,Input,q,q,q,851,140
001519c8,1341,905939,906059,120,Input,Space,Space, ,852,140
001519c8,1342,906663,906803,140,Input,q,q,q,853,141
001519c8,1343,906887,906990,103,Input,q,q,q,854,141
001519c8,1344,907006,907098,92,Input,q,q,q,855,141
001519c8,1345,907113,907278,165,Input,q,q,q,856,141
001519c8,1346,907275,907388,113,Input,Space,Space, ,857,141
001519c8,1347,907415,907510,95,Input,q,q,q,858,142
001519c8,1348,907484,907598,114,Input,q,q,q,859,142
001519c8,1349,907571,907680,109,Input,q,q,q,860,142
001519c8,1350,907699,907823,124,Input,Space,Space, ,861,142
001519c8,1351,908017,908109,92,Input,q,q,q,862,143
001519c8,1352,908107,908264,157,Input,q,q,q,863,143
001519c8,1353,908210,908379,169,Input,q,q,q,864,143
001519c8,1354,908588,908678,90,Input,q,q,q,865,143
001519c8,1355,908852,909008,156,Input,Space,Space, ,866,143
001519c8,1356,910337,910419,82,Input,q,q,q,867,144
001519c8,1357,910506,910635,129,Input,q,q,q,868,144
001519c8,1358,910613,910741,128,Input,q,q,q,869,144
001519c8,1359,910876,910968,92,Input,q,q,q,870,144
001519c8,1360,914110,914213,103,Input,Space,Space, ,871,144
